lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://www.nasdaq.com/articles/should-investors-buy-sell-or-hold-datadog-stock-q3-earnings,0.1450980392156862,2024-11-05,3,"Should Investors Buy, Sell or Hold Datadog Stock Before Q3 Earnings?",,False,0.7686274647712708
eng,https://www.color.com/blog/evaluating-llms-in-cancer-care,0.2549019607843137,2024-11-05,3,Evaluating LLMs in Cancer Care: Why Sheets Are All You Need When Getting Started,,False,0.0
eng,https://www.kitguru.net/channel/generaltech/joao-silva/amd-ryzen-ai-300-series-shows-impressive-llm-performance/,0.3568627450980393,2024-11-05,3,AMD Ryzen AI 300 series shows impressive LLM performance - KitGuru,,False,0.0
eng,https://www.eurasiantimes.com/ruffled-by-china-stealing-its-tech-top-american/,0.03529411764705892,2024-11-05,3,"Ruffled By China ""Stealing"" Its Tech, Top American Firm Changes Its Policy To Help U.S. Gain A.I. Supremacy",,False,0.7960784435272217
eng,https://www.howtogeek.com/these-games-prove-theres-a-right-way-to-use-modern-ai-in-gaming/,0.1372549019607843,2024-11-05,3,"These Games Prove There's a ""Right Way"" to Use Modern AI in Gaming",,False,0.4431372582912445
eng,https://physicsworld.com/a/why-ai-is-a-force-for-good-in-science-communication/,0.03529411764705892,2024-11-05,3,Why AI is a force for good in science communication - Physics World,,False,0.4862745106220245
eng,https://www.bradfordera.com/online_features/press_releases/sk-telecom-unveils-aster-a-its-new-global-ai-personal-agent-at-sk-ai-summit/article_ddd0d4e6-a9ae-57be-9f24-1d831db65a29.html,0.0980392156862746,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024",,True,0.0
eng,https://www.sentinelsource.com/online_features/press_releases/sk-telecom-unveils-aster-a-its-new-global-ai-personal-agent-at-sk-ai-summit/article_73e986d4-001c-5f93-b319-5b0e8e96f671.html,0.0980392156862746,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024",,False,0.9019607901573181
eng,https://www.berkshireeagle.com/online_features/press_releases/sk-telecom-unveils-aster-a-its-new-global-ai-personal-agent-at-sk-ai-summit/article_9a59f93b-3afc-5f0f-a1ef-2f5e578bcb50.html,0.192156862745098,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024",,True,0.0
eng,https://www.itnewsonline.com/PRNewswire/SK-Telecom-Unveils-AsterA-Its-New-Global-AI-Personal-Agent-at-SK-AI-Summit-2024/1020370,0.0980392156862746,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024",,True,0.0
eng,https://www.streetinsider.com/PRNewswire/SK+Telecom+Unveils+Aster%28A%2A%29%2C+Its+New+Global+AI+Personal+Agent+at+SK+AI+Summit+2024/23925181.html,0.0980392156862746,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024",,True,0.9372549057006836
eng,https://www.investing.com/news/press-releases/sk-telecom-unveils-astera-its-new-global-ai-personal-agent-at-sk-ai-summit-2024-93CH-3701053,0.192156862745098,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024 By Investing.com",,True,0.0
eng,https://uk.investing.com/news/press-releases/sk-telecom-unveils-astera-its-new-global-ai-personal-agent-at-sk-ai-summit-2024-93CH-3770933,0.192156862745098,2024-11-05,3,"SK Telecom Unveils 'Aster(A*),' Its New Global AI Personal Agent at SK AI Summit 2024 By Investing.com",,False,0.929411768913269
eng,https://www.channele2e.com/news/channel-brief-evergreen-acquires-pcg-it-netranom,0.1607843137254903,2024-11-04,3,"Channel Brief: Evergreen Acquires PCG IT, Netranom",,False,0.5490196347236633
eng,https://stocktwits.com/news-articles/markets/equity/transforming-and-levelling-up-e-commerce-rezolve-ai-s-breakthrough-in-ai-powered-retail/cJExXvHRBz,0.3176470588235294,2024-11-04,3,Rezolve Ai: Transforming eCommerce with Conversational AI,,False,0.0
eng,https://www.infosecurity-magazine.com/news/google-first-vulnerability-found/,-0.02745098039215688,2024-11-04,3,Google Researchers Claim First Vulnerability Found Using AI,,False,0.8588235378265381
eng,https://www.techrepublic.com/article/thoughtworks-radar-technology-ai-software-growth/,0.2,2024-11-04,3,Thoughtworks Reports Rapid Growth in AI Tools for Software Dev,,False,0.6470588445663452
eng,https://www.lexology.com/library/detail.aspx?g=2c659520-62d3-44cf-85f5-12a56aded8a0,-0.04313725490196074,2024-11-04,3,Can AI win elections?,,False,0.0
eng,https://fintech.global/2024/11/04/icapital-acquires-altexchange-to-boost-alternative-investment-data-management/,0.6784313725490196,2024-11-04,3,iCapital acquires AltExchange to boost alternative investment data management,,False,0.0
eng,https://www.livemint.com/technology/mint-primer-what-if-chatgpt-s-ai-search-engine-clicks-with-users-google-search-openai-11730646632465.html,0.06666666666666665,2024-11-04,3,Mint Primer: What if ChatGPT's AI search engine clicks with users?,,False,0.7098039388656616
eng,https://www.freethink.com/artificial-intelligence/ai-designing-chips-for-ai,0.2862745098039217,2024-11-02,3,AI is now designing chips for AI,,False,0.0
eng,https://www.inc.com/reuters/metas-llama-used-to-develop-ai-model-for-chinas-military/90998131,0.192156862745098,2024-11-01,3,Meta's Llama Used to Develop AI Model for China's Military,,False,0.7607843279838562
eng,https://profit.pakistantoday.com.pk/2024/11/01/chinese-researchers-develop-ai-model-for-military-use-on-back-of-metas-llama/,0.3254901960784313,2024-11-01,3,Chinese researchers develop AI model for military use on back of Meta's Llama - Profit by Pakistan Today,,False,0.8470588326454163
eng,https://gizmodo.com/open-source-bites-back-as-chinas-military-makes-full-use-of-meta-ai-2000519373,0.06666666666666665,2024-11-01,3,Open Source Bites Back as Chinaâ€™s Military Makes Full Use of Meta AI,,False,0.615686297416687
eng,https://www.investors.com/news/technology/google-stock-buy-now-alphabet-november-2024/,0.2156862745098038,2024-11-01,3,New CFO To Debut On Google Earnings Call. Is Google Stock A Buy Or Sell?,,False,0.5176470875740051
eng,https://www.thehindu.com/sci-tech/technology/todays-cache-china-develops-ai-model-for-military-using-metas-llama-chatgpt-to-work-as-search-engine-apple-takes-22-value-share-in-india/article68819028.ece,0.2078431372549019,2024-11-01,3,Today's top tech news: China develops AI model for military using Meta's Llama; ChatGPT to work as search engine; Apple takes 22% value share in India,,False,0.5411764979362488
eng,https://news.bloomberglaw.com/us-law-week/ai-fueled-alternative-dispute-resolution-is-laws-next-frontier,0.1764705882352942,2024-11-01,3,AI-Fueled Alternative Dispute Resolution Is Law's Next Frontier,,False,0.5803921818733215
eng,https://wccftech.com/amd-crushes-intel-lunar-lake-by-ai-llm-ryzen-ai-showcases-npu-igpu-bruteness/,0.1058823529411765,2024-11-01,3,AMD Crushes Intel Lunar Lake By 27% Performance in LLM Applications As Ryzen AI Showcases Its NPU & iGPU Bruteness,,False,0.6509804129600525
eng,https://www.devdiscourse.com/article/technology/3142702-revolutionizing-ai-with-hindi-nandas-open-source-debut,0.411764705882353,2024-11-01,3,Revolutionizing AI with Hindi: Nanda's Open Source Debut,,False,0.7450980544090271
eng,https://uk.finance.yahoo.com/news/exclusive-chinese-researchers-develop-ai-023814416.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cueWFob28uY29t&guce_referrer_sig=AQAAAMDcPRj5dOZ8el5j7590snBOZJ4rzqrAcriTW_MTDybZl80HM130vcqn2_DmQkOFaKq8uuv604zWniAkjgqvxkuWUJ6ull8XqmJdlYNAIAiDNiRJRgJFvmL0SUWAsUTTroHg0R-72JzQG-jduOq7bMWjXrvsHc2auugx3rwNSmUv,0.1764705882352942,2024-11-01,3,Exclusive-Chinese researchers develop AI model for military use on back of Meta's Llama,,True,0.0
eng,https://ca.finance.yahoo.com/news/exclusive-chinese-researchers-develop-ai-023814416.html?guccounter=1&guce_referrer=aHR0cHM6Ly9zZWFyY2gueWFob28uY29tLw&guce_referrer_sig=AQAAAHn5bEWGBXtKKI3rBm--IAV_Gc7oZgurDATkhowputqZTI9f5HmQEQDOfY9devtMPvl7Qh0PnJFwbaGlCrhLyh3xYj59CZ_lQXdRRomdSVPT8xXozEoeXW7IHGtnU20CVwP12KlhgSneqMi-Xo_bnkX-ANiTTbB4u0Bxo9RG4yS9,0.1764705882352942,2024-11-01,3,Exclusive-Chinese researchers develop AI model for military use on back of Meta's Llama,,False,0.6705882549285889
eng,https://finance.yahoo.com/news/exclusive-chinese-researchers-develop-ai-023814416.html,0.3254901960784313,2024-11-01,3,Exclusive-Chinese researchers develop AI model for military use on back of Meta's Llama,,True,0.5647059082984924
eng,https://bdtechtalks.com/2024/10/31/chatgpt-search/,0.1372549019607843,2024-10-31,3,How ChatGPT Search affects the broader AI landscape - TechTalks,,False,0.6196078658103943
eng,https://forums.macrumors.com/threads/macbook-pro-llm-performance.2441585/,-0.0117647058823529,2024-10-31,3,MacBook Pro LLM Performance,,False,0.7176470756530762
eng,https://www.geekwire.com/2024/ai-overwhelmingly-prefers-white-and-male-job-candidates-in-new-test-of-resume-screening-bias/,-0.003921568627450966,2024-10-31,3,AI overwhelmingly prefers white and male job candidates in new test of resume-screening bias,,False,0.7490196228027344
eng,https://www.forbes.com/sites/richardnieva/2024/10/31/google-deepmind-john-jumper-nobel-prize-alphafold/,0.1294117647058823,2024-10-31,3,Google DeepMind's John Jumper On Winning The Nobel Prize And The Future Of AlphaFold,,False,0.0
eng,https://securityboulevard.com/?p=2034695,0.2078431372549019,2024-10-31,3,dope.security Embeds LLM in CASB to Improve Data Security,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-10/63684997-nebius-group-n-v-announces-third-quarter-2024-2-015.htm,0.04313725490196085,2024-10-31,3,Nebius Group N.V. announces third quarter 2024 -2-,,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-10/63684996-nebius-group-n-v-announces-third-quarter-2024-financial-results-015.htm,0.04313725490196085,2024-10-31,3,Nebius Group N.V. announces third quarter 2024 financial results,,False,0.0
eng,https://www.wamda.com/2024/10/tarjama-launches-new-feature-paranoia-arabic-ai-translation,0.192156862745098,2024-10-31,3,"Tarjama launches new feature ""Paranoia"" for Arabic AI translation",,False,0.8352941274642944
eng,https://www.investopedia.com/meta-says-it-is-making-progress-with-ai-as-spending-grows-8737166,0.2627450980392156,2024-10-31,3,Meta Says It's 'Making a Lot of Progress' With AI as Spending Grows,,False,0.6823529601097107
eng,https://dallasinnovates.com/dallas-based-verax-ai-raises-7-6m-in-seed-funding-aims-to-mitigate-ai-risks-in-real-time/,0.3333333333333333,2024-10-30,3,"Dallas-Based Verax AI Raises $7.6M in Seed Funding, Aims to Mitigate AI Risks in Real Time",,True,0.0
eng,https://s24806.pcdn.co/dallas-based-verax-ai-raises-7-6m-in-seed-funding-aims-to-mitigate-ai-risks-in-real-time/,0.3333333333333333,2024-10-30,3,"Dallas-Based Verax AI Raises $7.6M in Seed Funding, Aims to Mitigate AI Risks in Real Time",,False,0.95686274766922
eng,https://ca.finance.yahoo.com/news/q3-2024-perfect-corp-earnings-202459648.html/,0.3725490196078431,2024-10-30,3,Q3 2024 Perfect Corp Earnings Call,,False,0.0
eng,https://siliconcanals.com/verax-ai-raises-7-6-million-in-seed-funding-led-by-tq-ventures/,0.2,2024-10-30,3,Verax AI Raises $7.6 million in Seed Funding Led by TQ Ventures - Silicon Canals,,False,0.9803921580314636
eng,https://www.pymnts.com/news/b2b-payments/2024/abbyy-rolls-out-artificial-intelligence-center-boost-business-automation/,0.2941176470588236,2024-10-30,3,ABBYY Rolls Out AI Center to Boost Business Automation | PYMNTS.com,,False,0.4000000059604645
eng,https://www.eagletribune.com/region/verax-ai-raises-7-6-million-in-seed-funding-led-by-tq-ventures/article_7505d3ab-f7a1-50d5-a583-d78e3ee3f1f3.html,0.04313725490196085,2024-10-30,3,Verax AI Raises $7.6 million in Seed Funding Led by TQ Ventures,,False,0.9686274528503418
eng,https://www.finanznachrichten.de/nachrichten-2024-10/63674466-verax-ai-raises-dollar-7-6-million-in-seed-funding-led-by-tq-ventures-004.htm,0.2313725490196079,2024-10-30,3,Verax AI Raises $7.6 million in Seed Funding Led by TQ Ventures,,False,0.0
eng,https://www.streetinsider.com/Business+Wire/Verax+AI+Raises+%247.6+million+in+Seed+Funding+Led+by+TQ+Ventures/23900752.html,0.09019607843137245,2024-10-30,3,Verax AI Raises $7.6 million in Seed Funding Led by TQ Ventures,,False,0.9764705896377563
eng,https://siliconangle.com/2024/10/30/google-cloud-turbocharges-ai-hypercomputer-stack-next-gen-tpus-bigger-gpu-clusters/,0.2,2024-10-30,3,Google Cloud turbocharges its AI Hypercomputer stack with next-gen TPUs and bigger GPU clusters - SiliconANGLE,,False,0.0
eng,https://aithority.com/natural-language/abbyy-unveils-new-innovative-capabilities-for-purpose-built-ai/,0.4745098039215687,2024-10-30,3,ABBYY Unveils New Innovative Capabilities for Purpose-Built AI,,False,0.4313725531101227
eng,https://aithority.com/natural-language/cypris-collaborates-with-elastic-to-embed-vector-search-and-rag-technologies-into-its-ai-powered-research-platform/,0.2470588235294118,2024-10-30,3,Cypris Collaborates With Elastic to Embed Vector Search and Rag Technologies Into Its Ai-powered Research Platform,,False,0.0
eng,https://koreajoongangdaily.joins.com/news/2024-10-30/opinion/columns/How-to-calm-the-AI-bubble-theory/2167211,0.3019607843137255,2024-10-30,3,How to calm the AI bubble theory,,False,0.5372549295425415
eng,https://blog.stackademic.com/synthid-ai-content-detection-and-watermarking-05a2d4b41eeb,0.2705882352941176,2024-10-30,3,SynthID: AI Content Detection and Watermarking,,False,0.729411780834198
eng,https://devops.com/?p=173928,0.2,2024-10-29,3,GitHub Extends Reach and Scope of Generative AI Ambitions - DevOps.com,,False,0.7843137383460999
eng,https://www.aiwire.net/2024/10/29/google-deepmind-open-sources-its-ai-text-watermarking-tool/,0.3254901960784313,2024-10-29,3,Google Deepmind Open Sources Its AI Text Watermarking Tool,,False,0.8666666746139526
eng,https://www.itprotoday.com/ai-machine-learning/how-to-maximize-ai-s-roi-without-getting-sucked-into-the-money-pit,0.2862745098039217,2024-10-29,3,How To Maximize AI's ROI  --  Without Getting Sucked Into the Money Pit,,False,0.6196078658103943
eng,https://www.globalsecuritymag.com/mindgard-detects-security-vulnerabilities-in-microsoft-s-azure-ai-system.html,-0.1215686274509804,2024-10-29,3,Mindgard detects security vulnerabilities in Microsoft's Azure AI system filters - Global Security Mag Online,,False,0.0
eng,http://www.research-live.com/article/opinion/you-can-use-ai-to-extract-more-value-from-research-but-it-isnt-smart-enough-for-everything/id/5132133,0.3254901960784313,2024-10-29,3,"You can use AI to extract more value from research, but it isn't smart enough for everything | Opinion",,False,0.7411764860153198
eng,https://sloanreview.mit.edu/article/intelligent-choices-reshape-decision-making-and-productivity/,0.4901960784313726,2024-10-29,3,Intelligent Choices Reshape Decision-Making and Productivity | MIT Sloan Management Review,,False,0.0
eng,https://www.theregister.com/2024/10/29/why_ai_builds_best_on/,0.192156862745098,2024-10-29,3,Why AI builds best on private clouds,,False,0.5372549295425415
eng,https://aithority.com/machine-learning/exl-enterprise-ai-platform-accelerates-generative-ai-development-for-clients-with-nvidia-ai-software/,0.5058823529411764,2024-10-29,3,EXL Enterprise AI Platform Accelerates Generative AI Development for Clients With NVIDIA AI Software,,False,0.8745098114013672
eng,https://www.marketscreener.com/quote/stock/NXP-SEMICONDUCTORS-N-V-6467512/news/NXP-Semiconductors-N-Expands-Edge-AI-Capabilities-with-eIQ-Software-Enablement-48187545/,0.4509803921568627,2024-10-29,3,NXP Semiconductors N :  Expands Edge AI Capabilities with eIQ Software Enablement,,False,0.0
eng,https://www.timesnownews.com/technology-science/chatgpt-5-what-we-know-about-openais-upcoming-model-orion-article-114718940,0.1450980392156862,2024-10-29,3,ChatGPT 5: What We Know About OpenAI's Upcoming Model Orion,,False,0.7686274647712708
eng,https://economictimes.indiatimes.com/tech/startups/vc-firm-turbostart-launches-new-platform-aims-for-1000-investors-30-startups-in-first-year/articleshow/114717588.cms,0.2156862745098038,2024-10-29,3,"VC Firm TurboStart launches new platform, aims for 1,000 investors, 30+ startups in first year",,True,0.0
eng,https://m.economictimes.com/tech/startups/vc-firm-turbostart-launches-new-platform-aims-for-1000-investors-30-startups-in-first-year/articleshow/114717588.cms,0.1843137254901961,2024-10-29,3,"VC Firm TurboStart launches new platform, aims for 1,000 investors, 30+ startups in first year",,False,0.0
eng,https://me.mashable.com/tech/48297/google-is-working-on-an-ai-tool-that-can-browse-shop-and-book-flights-for-you,0.0980392156862746,2024-10-29,3,"Google is working on an AI tool that can browse, shop, and book flights for you",,True,0.0
eng,https://www.rcrwireless.com/20241028/network-infrastructure/sk-telecom-samsung-use-ai-optimize-5g-base-stations,0.2392156862745098,2024-10-29,3,"SK Telecom, Samsung use AI to optimize 5G base stations",,False,0.658823549747467
eng,https://www.manilatimes.net/2024/10/29/tmt-newswire/globenewswire/exl-enterprise-ai-platform-accelerates-generative-ai-development-for-clients-with-nvidia-ai-software/1992826,0.5058823529411764,2024-10-28,3,EXL Enterprise AI Platform accelerates generative AI development for clients with NVIDIA AI software,,False,0.9411764740943909
eng,https://www.itnewsonline.com/GlobeNewswire/EXL-Enterprise-AI-Platform-accelerates-generative-AI-development-for-clients-with-NVIDIA-AI-software/86902,0.411764705882353,2024-10-28,3,EXL Enterprise AI Platform accelerates generative AI development for clients with NVIDIA AI software,,True,0.0
eng,https://taiwannews.com.tw/en/news/5960310,0.5058823529411764,2024-10-28,3,"EXL Enterprise AI Platform accelerates generative AI development for clients with NVIDIA AI software | Taiwan News | Oct. 29, 2024 03:34",,False,0.4549019634723663
eng,https://www.marketscreener.com/quote/stock/EXLSERVICE-HOLDINGS-INC-35349/news/EXL-Enterprise-AI-Platform-accelerates-generative-AI-development-for-clients-with-NVIDIA-AI-software-48182827/,0.5058823529411764,2024-10-28,3,EXL Enterprise AI Platform accelerates generative AI development for clients with NVIDIA AI software,,False,0.0
eng,https://forums.appleinsider.com/discussion/238053/apple-intelligence-the-test-applications-that-paved-the-way-for-apples-generative-ai,0.3176470588235294,2024-10-28,3,Apple Intelligence -- The test applications that paved the way for Apple's generative AI - iOS Discussions on AppleInsider Forums,,False,0.5098039507865906
eng,https://sea.mashable.com/tech/34866/google-is-working-on-an-ai-tool-that-can-browse-shop-and-book-flights-for-you,0.0980392156862746,2024-10-28,3,"Google is working on an AI tool that can browse, shop, and book flights for you",,True,0.0
eng,https://mashable.com/article/google-ai-tool-browse-shop-book-flights-for-you,0.1450980392156862,2024-10-28,3,"Google is working on an AI tool that can browse, shop, and book flights for you",,False,0.5921568870544434
eng,https://m.economictimes.com/news/india/let-the-big-boys-in-silicon-valley-do-it-infosys-co-founder-nandan-nilekanis-advice-to-indian-ai-cos/articleshow/114691214.cms,0.1843137254901961,2024-10-28,3,'Let the big boys in Silicon Valley do it': Infosys co-founder Nandan Nilekani's advice to Indian AI cos,,False,0.9058823585510254
eng,https://economictimes.indiatimes.com/news/india/let-the-big-boys-in-silicon-valley-do-it-infosys-co-founder-nandan-nilekanis-advice-to-indian-ai-cos/articleshow/114691214.cms,0.1843137254901961,2024-10-28,3,'Let the big boys in Silicon Valley do it': Infosys co-founder Nandan Nilekani's advice to Indian AI cos,,True,0.9058823585510254
eng,https://www.newsbytesapp.com/news/science/abu-dhabi-based-g42-transforms-bollywood-with-ai-in-dubbing-editing/story,0.3647058823529412,2024-10-28,3,AI to be used in dubbing and editing Bollywood movies,,False,0.6980392336845398
eng,https://www.livemint.com/ai/highquality-data-ai-genai-snowflake-baris-gultekin-cloud-data-platform-ai-agentic-systems-11730088114049.html,0.4352941176470588,2024-10-28,3,"High-quality data is the key to unlocking value from AI, GenAI, says Snowflake AI head",,False,0.7254902124404907
eng,https://www.dataengineeringweekly.com/p/data-engineering-weekly-195,0.3333333333333333,2024-10-28,3,Data Engineering Weekly #195,,False,0.0
eng,https://indianexpress.com/article/technology/artificial-intelligence/ai-employees-impact-job-market-indian-ai-agents-startup-founder-9641028/,0.411764705882353,2024-10-27,3,"'These are like AI employees... they will impact job market, but not how we are thinking': Indian AI agents startup founder",,False,0.7490196228027344
eng,https://www.newsdirectory3.com/revolutionizing-ai-the-dawn-of-agents-how-anthropic-google-and-openai-are-redefining-the-future/,0.09019607843137245,2024-10-27,3,"Revolutionizing AI: The Dawn of Agents - How Anthropic, Google, and OpenAI Are Redefining the Future - News Directory 3",,False,0.0
eng,https://siliconangle.com/2024/10/25/meta-inks-multiyear-ai-content-licensing-deal-reuters/,0.1294117647058823,2024-10-25,3,Meta inks multiyear AI content licensing deal with Reuters,,False,0.7215686440467834
eng,https://www.tun.com/home/mit-researchers-develop-symgen-to-simplify-ai-response-verification/,0.02745098039215677,2024-10-25,3,MIT Researchers Develop SymGen to Simplify AI Response Verification - TUN,,False,0.0
eng,https://www.enterprisetimes.co.uk/2024/10/25/zoho-to-leverage-nvidia-nemo-to-build-llms/,0.09019607843137245,2024-10-25,3,Zoho to leverage NVIDIA NeMo to build LLMs,,False,0.843137264251709
eng,https://www.eweek.com/news/nvidia-blackwell-ai-chip-shortage/,0.08235294117647052,2024-10-25,3,NVIDIA Blackwell AI Chip Sold Out Due to Skyrocketing Demand:,,False,0.5686274766921997
eng,https://www.apnnews.com/tech-mahindra-announces-ai-center-of-excellence-powered-by-nvidia-ai-enterprise-and-omniverse-platforms/,0.3176470588235294,2024-10-25,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms - APN News","{'type': 'place', 'label': {'eng': 'Mumbai'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://in.mashable.com/tech/84299/reliance-boss-mukesh-ambani-has-great-respect-for-friend-mark-zuckerberg-the-reason-is,0.3411764705882352,2024-10-25,3,Reliance Boss Mukesh Ambani Has 'Great Respect For Friend' Mark Zuckerberg; The Reason Is...,,False,0.0
eng,https://mid-east.info/tech-mahindra-announces-ai-center-of-excellence-powered-by-nvidia-ai-enterprise-and-omniverse-platforms/,0.2627450980392156,2024-10-25,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms - Middle East Business News and Information - mid-east.info","{'type': 'place', 'label': {'eng': 'Pune'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://indiaeducationdiary.in/tech-mahindra-announces-ai-center-of-excellence-powered-by-nvidia-ai-enterprise-and-omniverse-platforms/,0.3176470588235294,2024-10-25,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms","{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://www.proactiveinvestors.co.uk/companies/news/1059132/tech-bytes-former-openai-employee-levels-copyright-accusations-claims-openai-is-destroying-the-internet-1059132.html,0.2156862745098038,2024-10-25,3,"Tech Bytes: Former OpenAI employee levels copyright accusations, claims OpenAI is ""destroying"" the internet",,False,0.6078431606292725
eng,https://www.proactiveinvestors.com/companies/news/1059132/tech-bytes-former-openai-employee-levels-copyright-accusations-claims-openai-is-destroying-the-internet-1059132.html,0.3019607843137255,2024-10-25,3,"Tech Bytes: Former OpenAI employee levels copyright accusations, claims OpenAI is ""destroying"" the internet",,False,0.6274510025978088
eng,https://www.digitalmusicnews.com/2024/10/24/openai-researcher-copyright-law-violated/,0.07450980392156858,2024-10-25,3,OpenAI Researcher Highlights How OpenAI Violated Copyright Law,,False,0.658823549747467
eng,https://timesofindia.indiatimes.com/business/india-business/nvidia-ceo-sees-india-as-an-ai-giant-in-the-making/articleshow/114561135.cms,0.388235294117647,2024-10-24,3,Nvidia CEO sees India as an 'AI giant in the making' - Times of India,"{'type': 'place', 'label': {'eng': 'Mumbai'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",False,0.7647058963775635
eng,https://economictimes.indiatimes.com/opinion/et-commentary/indias-ai-revolution-balancing-technological-growth-with-environmental-sustainability/articleshow/114556701.cms,0.2313725490196079,2024-10-24,3,India's AI revolution: Balancing technological growth with environmental sustainability,,False,0.615686297416687
eng,https://www.moneycontrol.com/technology/hanooman-ai-launches-gen-ai-foundational-llm-everest-1-0-article-12850388.html,0.2941176470588236,2024-10-24,3,Hanooman AI launches Gen AI foundational LLM Everest 1.0,,False,0.4274509847164154
eng,https://www.forbes.com/sites/cio/2024/10/24/does-generative-ai-suffer-from-shiny-object-syndrome/,0.1137254901960785,2024-10-24,3,Does Generative AI Suffer From Shiny Object Syndrome?,,False,0.4980392158031464
eng,https://www.databricks.com/blog/bringing-together-data-intelligence-and-evaluation-intelligence-databricks-ventures-invests,0.2705882352941176,2024-10-24,3,Bringing Together Data Intelligence and Evaluation Intelligence: Databricks Ventures Invests in Galileo,,False,0.6941176652908325
eng,https://indianexpress.com/article/technology/artificial-intelligence/llama-3-is-pre-trained-in-all-the-major-languages-of-india-9636883/,0.1843137254901961,2024-10-24,3,Llama 3 is pre-trained in all the major languages of India: Meta AI VP Manohar Paluri,,False,0.5372549295425415
eng,https://appleinsider.com/articles/24/10/24/apple-intelligence----the-test-applications-that-paved-the-way-for-apples-generative-ai,0.2941176470588236,2024-10-24,3,Apple's AI testing applications -- An inside look,,False,0.6235294342041016
eng,https://itnewsonline.com/PRNewswire/Tech-Mahindra-Announces-AI-Center-of-Excellence-Powered-by-NVIDIA-AI-Enterprise-and-Omniverse-Platforms/1018162,0.2627450980392156,2024-10-24,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms","{'type': 'place', 'label': {'eng': 'Pune'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.6666666865348816
eng,https://www.streetinsider.com/PRNewswire/Tech+Mahindra+Announces+AI+Center+of+Excellence%2C+Powered+by+NVIDIA+AI+Enterprise+and+Omniverse+Platforms/23872893.html,0.4980392156862745,2024-10-24,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms",,False,0.6627451181411743
eng,https://www.zawya.com/en/press-release/companies-news/tech-mahindra-anounces-ai-center-of-excellence-h0f5jwe5,0.3176470588235294,2024-10-24,3,Tech Mahindra anounces AI Center of Excellence,"{'type': 'place', 'label': {'eng': 'Pune'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",False,0.5803921818733215
eng,https://www.crn.in/news/tech-mahindra-announces-ai-center-of-excellence-powered-by-nvidia-ai-enterprise-and-omniverse-platforms/,0.3176470588235294,2024-10-24,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms - CRN - India",,False,0.6039215922355652
eng,https://inc42.com/buzz/india-will-have-nearly-20x-more-computing-infra-by-year-end-nvidia-ceo/,0.1294117647058823,2024-10-24,3,India Will Have Nearly 20X More Computing Infra By Year End: NVIDIA CEO,,False,0.5137255191802979
eng,https://www.analyticsinsight.net/news/tech-mahindra-announces-ai-center-of-excellence-powered-by-nvidia-ai-enterprise-and-omniverse-platforms,0.2627450980392156,2024-10-24,3,"Tech Mahindra Announces AI Center of Excellence, Powered by NVIDIA AI Enterprise and Omniverse Platforms","{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",False,0.5607843399047852
eng,https://insideretail.com.au/digital/ai/three-ways-amazon-is-leveraging-ai-technology-to-personalise-online-shopping-202410,0.223529411764706,2024-10-24,3,Three ways Amazon is leveraging AI technology to personalise online shopping,,False,0.0
eng,https://cryptorank.io/news/feed/8645f-google-avails-tool-to-id-ai-gen-text,0.0980392156862746,2024-10-24,3,Google open-sources watermarking tool for users to identify AI-generated text | AI Google | CryptoRank.io,,False,0.8039215803146362
